CONSOLIDATED	VERSIÓN	en-es
	una	en-es
	política	en-es
a common	común	en-es
Union	de	en-es
defence	defensa	en-es
policy.	de la	en-es
This	Unión.	en-es
will	Ésta	en-es
lead	conducirá	en-es
to	a una	en-es
	defensa	en-es
a common	común	en-es
defence,	una vez	en-es
when	que el	en-es
the	Consejo	en-es
European	Europeo	en-es
Council,	lo	en-es
acting	haya	en-es
unanimously,	decidido	en-es
so	por	en-es
decides.	unanimidad.	en-es
It	En	en-es
	este	en-es
shall	caso,	en-es
in	el	en-es
that	Consejo	en-es
case	Europeo	en-es
recommend to	recomendará	en-es
the	a los	en-es
Member	Estados	en-es
States	miembros	en-es
the	que	en-es
adoption	adopten	en-es
of		en-es
such	una	en-es
a decision	decisión	en-es
in	en	en-es
	este	en-es
	sentido	en-es
	de	en-es
accordance	conformidad	en-es
with	con	en-es
their	sus	en-es
respective	respectivas	en-es
constitutional	normas	en-es
requirements.	constitucionales.	en-es
The	La	en-es
policy	política	en-es
of	de	en-es
the	la	en-es
Union	Unión	en-es
in		en-es
accordance		en-es
with	con	en-es
	arreglo	en-es
this	a la	en-es
Section	presente	en-es
shall	sección	en-es
not	no	en-es
prejudice	afectará	en-es
the	al	en-es
	carácter	en-es
specific	específico	en-es
	de	en-es
	la	en-es
character	política	en-es
of	de	en-es
the		en-es
security	seguridad	en-es
and	y de	en-es
defence	defensa	en-es
policy		en-es
of	de	en-es
	determinados	en-es
certain	Estados	en-es
Member	miembros,	en-es
States	respetará	en-es
and	las	en-es
	obligaciones	en-es
	derivadas	en-es
shall	del	en-es
respect	Tratado	en-es
the	del	en-es
obligations	Atlántico	en-es
	Norte	en-es
of	para	en-es
certain	determinados	en-es
Member	Estados	en-es
States,	miembros	en-es
which	que	en-es
	consideran	en-es
see	que	en-es
their	su defensa	en-es
common	común	en-es
	se	en-es
defence	realiza	en-es
realised	dentro	en-es
in	de	en-es
the	la	en-es
North Atlantic	Organización	en-es
Treaty	del	en-es
Organisation		en-es
(NATO),	Tratado	en-es
under	del	en-es
the North	Atlántico	en-es
Atlantic	Norte	en-es
Treaty	(OTAN)	en-es
and be	y será	en-es
compatible	compatible	en-es
with	con	en-es
the	la	en-es
	política	en-es
common	común	en-es
	de	en-es
security	seguridad	en-es
and	y de	en-es
defence	defensa	en-es
policy		en-es
established	establecida	en-es
within	en	en-es
that	dicho	en-es
framework.	marco.	en-es
3. Member	3. Los	en-es
States	Estados	en-es
shall		en-es
make		en-es
civilian	miembros	en-es
and		en-es
military	pondrán	en-es
capabilities	a disposición	en-es
available		en-es
to	de	en-es
the	la	en-es
Union	Unión,	en-es
for	a efectos	en-es
the	de	en-es
implementation	la aplicación	en-es
of	de	en-es
the	la	en-es
	política	en-es
common	común	en-es
	de	en-es
security	seguridad	en-es
and	y defensa,	en-es
	capacidades	en-es
defence	civiles	en-es
policy,	y militares	en-es
to	para	en-es
contribute	contribuir	en-es
to		en-es
the	a los	en-es
objectives	objetivos	en-es
defined	definidos	en-es
by	por	en-es
the	el	en-es
Council.	Consejo.	en-es
Those	Los	en-es
Member	Estados	en-es
States	miembros	en-es
which	que	en-es
together	constituyan	en-es
establish	entre	en-es
multinational	ellos	en-es
forces	fuerzas	en-es
may also	multinacionales	en-es
make	podrán	en-es
them	asimismo	en-es
available	ponerlas	en-es
to	a disposición	en-es
	de	en-es
the	la	en-es
	política	en-es
common	común	en-es
	de	en-es
security	seguridad	en-es
and	y defensa.	en-es
defence	Los	en-es
policy.	Estados	en-es
Member		en-es
States	miembros	en-es
shall	se	en-es
undertake		en-es
progressively	comprometen	en-es
to	a mejorar	en-es
improve	progresivamente	en-es
their	sus	en-es
military	capacidades	en-es
capabilities.	militares.	en-es
The	La	en-es
Agency	Agencia	en-es
in	en	en-es
the	el	en-es
field	ámbito	en-es
	del	en-es
	desarrollo	en-es
of	de	en-es
defence	las	en-es
capabilities	capacidades	en-es
development,	de defensa,	en-es
	la	en-es
research,	investigación,	en-es
	la	en-es
acquisition	adquisición	en-es
and	y el	en-es
armaments	armamento	en-es
(hereinafter		en-es
referred		en-es
to	(en	en-es
as	lo	en-es
‘the	sucesivo	en-es
European	denominada	en-es
Defence	«Agencia	en-es
Agency’)	Europea	en-es
shall	de	en-es
identify	Defensa»)	en-es
operational	determinará	en-es
requirements,	las necesidades	en-es
shall promote	operativas,	en-es
measures to	fomentará	en-es
satisfy	medidas	en-es
those	para	en-es
requirements,	satisfacerlas,	en-es
shall contribute	contribuirá	en-es
to	a definir	en-es
identifying	y, en	en-es
and,	su	en-es
where	caso,	en-es
appropriate,		en-es
implementing	a aplicar	en-es
any	cualquier	en-es
measure	medida	en-es
needed	oportuna	en-es
to	para	en-es
strengthen	reforzar la	en-es
the	base	en-es
industrial	industrial	en-es
and	y tecnológica	en-es
technological	del	en-es
base	sector	en-es
of	de	en-es
the	la	en-es
defence		en-es
sector,	defensa,	en-es
shall		en-es
participate	participará	en-es
in	en	en-es
	la	en-es
	definición	en-es
defining	de una	en-es
a European	política	en-es
capabilities	europea	en-es
and	de	en-es
armaments	capacidades	en-es
policy,		en-es
and	y de	en-es
shall	armamento	en-es
assist	y asistirá	en-es
the	al	en-es
Council	Consejo	en-es
in	en	en-es
	la	en-es
evaluating	evaluación	en-es
the	de	en-es
improvement	la mejora	en-es
of	de	en-es
	las	en-es
military	capacidades	en-es
capabilities.	militares.	en-es
9.5.2008 EN	9.5.2008 ES	en-es
Official	Diario	en-es
Journal	Oficial	en-es
of	de	en-es
the	la	en-es
European	Unión	en-es
Union	Europea	en-es
C 115/39	C 115/39	en-es
4. Decisions	4. El	en-es
relating		en-es
to the	Consejo	en-es
common		en-es
security	adoptará	en-es
and	por	en-es
defence		en-es
policy,		en-es
including		en-es
those		en-es
initiating	unanimidad,	en-es
a mission	a propuesta	en-es
as	del	en-es
referred		en-es
to in	Alto	en-es
this Article,	Representante	en-es
shall	de	en-es
be	la	en-es
adopted	Unión	en-es
by		en-es
the	para	en-es
Council	Asuntos	en-es
acting	Exteriores	en-es
unanimously	y Política	en-es
on	de	en-es
	Seguridad	en-es
a proposal	o a iniciativa	en-es
from	de	en-es
the	un	en-es
High	Estado	en-es
Representative	miembro,	en-es
of	las	en-es
the	decisiones	en-es
Union	relativas	en-es
for	a la	en-es
	política	en-es
Foreign	común de	en-es
Affairs	seguridad	en-es
and	y defensa,	en-es
Security	incluidas	en-es
Policy	las	en-es
or	relativas	en-es
an	al	en-es
initiative	inicio	en-es
from	de una	en-es
a Member	misión	en-es
	contemplada	en-es
State.	en el	en-es
	presente	en-es
	artículo.	en-es
The	El	en-es
High	Alto	en-es
Representative	Representante	en-es
may	podrá	en-es
propose	proponer	en-es
the	que	en-es
use	se	en-es
of both	recurra	en-es
national	a medios	en-es
resources	nacionales	en-es
and	y a los	en-es
	instrumentos	en-es
Union	de la	en-es
instruments,	Unión, en	en-es
together	su caso	en-es
	conjuntamente	en-es
with	con	en-es
the	la	en-es
Commission	Comisión.	en-es
where		en-es
appropriate.		en-es
5. The	5. El	en-es
Council	Consejo	en-es
may	podrá	en-es
entrust	encomendar	en-es
the	la	en-es
execution	realización	en-es
of	de	en-es
	una	en-es
a task,	misión,	en-es
within	en el	en-es
the	marco	en-es
Union	de la	en-es
framework,	Unión,	en-es
to	a un	en-es
a group	grupo	en-es
of	de	en-es
Member		en-es
States	Estados	en-es
in order	miembros	en-es
to	a fin	en-es
	de	en-es
protect	defender	en-es
the	los	en-es
Union's	valores	en-es
values and	y favorecer	en-es
serve	los	en-es
	intereses	en-es
its	de	en-es
interests.	la Unión.	en-es
The	La	en-es
execution	realización	en-es
of	de	en-es
such	esta	en-es
a task		en-es
shall	misión	en-es
be	se	en-es
governed	regirá	en-es
by	por	en-es
	el	en-es
Article	artículo	en-es
44. 6. Those	44. 6. Los	en-es
Member	Estados	en-es
States	miembros	en-es
whose	que	en-es
military	cumplan	en-es
capabilities	criterios	en-es
fulfil	más	en-es
higher	elevados	en-es
	de	en-es
	capacidades	en-es
criteria	militares	en-es
and	y que	en-es
which	hayan	en-es
have	suscrito	en-es
made	compromisos	en-es
more	más	en-es
binding		en-es
commitments	vinculantes	en-es
to		en-es
one		en-es
another		en-es
in	en	en-es
this	la	en-es
area	materia	en-es
with	para	en-es
a view	realizar	en-es
to	las	en-es
the	misiones	en-es
most	más	en-es
demanding	exigentes	en-es
missions	establecerán	en-es
shall	una	en-es
	cooperación	en-es
establish	estructurada	en-es
permanent	permanente	en-es
structured	en el	en-es
cooperation		en-es
within	marco	en-es
the	de	en-es
Union	la	en-es
framework.	Unión.	en-es
Such	Esta	en-es
cooperation	cooperación	en-es
shall		en-es
be	se	en-es
governed	regirá	en-es
by	por	en-es
Article		en-es
46. It	el	en-es
shall	artículo	en-es
not	46 y no	en-es
affect	afectará	en-es
the	a lo	en-es
provisions	dispuesto en	en-es
of	el	en-es
Article	artículo	en-es
43. 7. If	43. 7. Si	en-es
a Member	un	en-es
State	Estado	en-es
	miembro	en-es
is	es	en-es
the		en-es
victim	objeto	en-es
of	de	en-es
armed	una	en-es
aggression	agresión	en-es
	armada	en-es
on	en	en-es
its	su	en-es
territory,	territorio,	en-es
the	los	en-es
other		en-es
Member	demás	en-es
States	Estados	en-es
shall		en-es
have		en-es
towards	miembros	en-es
it	le	en-es
an		en-es
obligation	deberán	en-es
of aid	ayuda	en-es
and assistance	y asistencia	en-es
by	con	en-es
all	todos	en-es
the	los	en-es
means	medios	en-es
in		en-es
their	a su	en-es
power,	alcance,	en-es
in	de	en-es
accordance	conformidad	en-es
with	con	en-es
	el	en-es
Article	artículo	en-es
51 of	51 de	en-es
the	la	en-es
United	Carta	en-es
Nations	de las	en-es
Charter.	Naciones	en-es
	Unidas.	en-es
This	Ello	en-es
	se	en-es
shall	entiende	en-es
not	sin	en-es
prejudice	perjuicio	en-es
the	del	en-es
	carácter	en-es
specific	específico	en-es
	de	en-es
	la	en-es
character	política	en-es
of	de	en-es
the		en-es
security	seguridad	en-es
and defence	y defensa	en-es
policy		en-es
of	de	en-es
certain	determinados	en-es
Member	Estados	en-es
States.	miembros.	en-es
	Los	en-es
Commitments	compromisos	en-es
and	y la	en-es
cooperation	cooperación	en-es
in	en	en-es
this	este	en-es
area	ámbito	en-es
shall	seguirán	en-es
	ajustándose	en-es
be	a los	en-es
	compromisos	en-es
consistent	adquiridos	en-es
with	en	en-es
commitments	el marco	en-es
under	de la	en-es
	Organización	en-es
the	del	en-es
North	Tratado	en-es
	del	en-es
Atlantic	Atlántico	en-es
Treaty	Norte,	en-es
Organisation,	que seguirá	en-es
which,	siendo,	en-es
for	para	en-es
those	los	en-es
States	Estados	en-es
which	miembros	en-es
are	que	en-es
members	forman	en-es
	parte	en-es
of	de	en-es
it,	la	en-es
remains	misma,	en-es
the	el	en-es
foundation	fundamento	en-es
of	de	en-es
their	su	en-es
collective	defensa	en-es
defence	colectiva	en-es
and	y el	en-es
	organismo	en-es
the	de	en-es
forum for	ejecución	en-es
its	de	en-es
implementation.	ésta.	en-es
Article	Artículo	en-es
43 1. The	43 1. Las	en-es
tasks	misiones	en-es
referred to	contempladas	en-es
in	en	en-es
	el	en-es
Article	apartado	en-es
42(1),	1 del	en-es
	artículo	en-es
	42,	en-es
in	en	en-es
the	las	en-es
course	que	en-es
of	la	en-es
which	Unión	en-es
the	podrá	en-es
Union	recurrir	en-es
may use	a medios	en-es
civilian	civiles	en-es
and	y militares,	en-es
military	abarcarán	en-es
means,	las	en-es
shall	actuaciones	en-es
include	conjuntas	en-es
	en	en-es
joint	materia	en-es
disarmament	de desarme,	en-es
operations,	las misiones	en-es
humanitarian	humanitarias	en-es
and	y de	en-es
rescue	rescate,	en-es
tasks,	las	en-es
military	misiones	en-es
	de	en-es
advice	asesoramiento	en-es
and	y asistencia	en-es
	en	en-es
assistance	cuestiones	en-es
tasks,	militares,	en-es
	las	en-es
conflict	misiones	en-es
	de	en-es
	prevención	en-es
	de	en-es
prevention	conflictos	en-es
and	y de	en-es
peace-keeping	mantenimiento	en-es
tasks,	de la	en-es
tasks	paz,	en-es
	las	en-es
	misiones	en-es
	en	en-es
	las	en-es
	que	en-es
	intervengan	en-es
	fuerzas	en-es
of	de	en-es
combat	combate	en-es
forces	para	en-es
in	la	en-es
crisis	gestión	en-es
management,	de crisis,	en-es
including	incluidas	en-es
	las	en-es
peace-making	misiones de	en-es
	restablecimiento	en-es
	de	en-es
	la	en-es
	paz	en-es
and	y las	en-es
post-conflict	operaciones de	en-es
stabilisation.	estabilización	en-es
	al	en-es
	término	en-es
	de	en-es
All	los	en-es
	conflictos.	en-es
these	Todas	en-es
tasks	estas	en-es
	misiones	en-es
may	podrán	en-es
contribute	contribuir	en-es
to	a la	en-es
the		en-es
fight	lucha	en-es
against	contra el	en-es
terrorism,	terrorismo,	en-es
	entre	en-es
	otras	en-es
	cosas	en-es
including	mediante	en-es
by	el	en-es
supporting	apoyo	en-es
third	prestado	en-es
countries	a terceros	en-es
in	países	en-es
combating	para	en-es
terrorism	combatirlo	en-es
in	en	en-es
their	su	en-es
territories.	territorio.	en-es
2. The	2. El	en-es
Council	Consejo	en-es
shall	adoptará	en-es
adopt	las	en-es
decisions	decisiones	en-es
relating	relativas	en-es
to	a las	en-es
the tasks	misiones	en-es
referred to	contempladas	en-es
in	en	en-es
paragraph	el apartado	en-es
1,	1,	en-es
defining	y en ellas	en-es
their	definirá	en-es
objectives	el objetivo	en-es
and	y el	en-es
	alcance	en-es
	de	en-es
scope	estas	en-es
	misiones	en-es
and	y las	en-es
the		en-es
general	normas	en-es
conditions	generales	en-es
for	de	en-es
their	su	en-es
implementation.	ejecución.	en-es
The	El	en-es
High	Alto	en-es
Representative	Representante	en-es
of	de	en-es
the	la	en-es
Union	Unión	en-es
for	para	en-es
Foreign	Asuntos	en-es
Affairs	Exteriores	en-es
and Security	y Política	en-es
Policy,	de	en-es
acting	Seguridad,	en-es
under	bajo	en-es
the	la	en-es
authority	autoridad	en-es
of		en-es
the	del	en-es
Council	Consejo	en-es
and	y en	en-es
in	contacto	en-es
close	estrecho	en-es
and constant	y permanente	en-es
contact		en-es
with	con	en-es
the	el	en-es
	Comité	en-es
Political	Político	en-es
and	y de	en-es
Security	Seguridad,	en-es
Committee,	se hará	en-es
shall	cargo	en-es
ensure	de la	en-es
coordination	coordinación	en-es
of	de	en-es
the	los	en-es
civilian	aspectos	en-es
	civiles	en-es
and military	y militares	en-es
aspects		en-es
of	de	en-es
such	dichas	en-es
tasks.	misiones.	en-es
Article	Artículo	en-es
44 1. Within	44 1. En	en-es
the	el	en-es
framework	marco	en-es
of	de	en-es
the	las	en-es
decisions	decisiones	en-es
adopted	adoptadas	en-es
in	de	en-es
accordance	conformidad	en-es
with	con	en-es
	el	en-es
Article	artículo	en-es
43,	43,	en-es
the	el	en-es
Council	Consejo	en-es
may	podrá	en-es
entrust	encomendar	en-es
the	la	en-es
implementation	realización	en-es
of	de	en-es
	una	en-es
a task	misión	en-es
to	a un	en-es
a group	grupo	en-es
of	de	en-es
Member	Estados	en-es
States	miembros	en-es
which	que	en-es
are	lo	en-es
willing	deseen	en-es
and	y que	en-es
	dispongan	en-es
have	de	en-es
the	las	en-es
necessary	capacidades	en-es
capability	necesarias	en-es
for	para	en-es
such	tal	en-es
	misión.	en-es
	La	en-es
	gestión	en-es
a task.	de la	en-es
	misión	en-es
	se	en-es
	acordará	en-es
Those	entre	en-es
Member	dichos	en-es
States,	Estados	en-es
	miembros,	en-es
in	en	en-es
association	asociación	en-es
with	con	en-es
the	el	en-es
High	Alto	en-es
Representative	Representante	en-es
of	de	en-es
the	la	en-es
Union	Unión	en-es
for	para	en-es
Foreign	Asuntos	en-es
Affairs	Exteriores	en-es
and Security	y Política	en-es
Policy,		en-es
shall		en-es
agree		en-es
among		en-es
themselves		en-es
on		en-es
the		en-es
management		en-es
of	de	en-es
the task.	Seguridad.	en-es
C 115/40	C 115/40	en-es
EN	ES	en-es
Official	Diario	en-es
Journal	Oficial	en-es
of	de	en-es
the	la	en-es
European	Unión	en-es
Union	Europea	en-es
9.5.2008 2. Member	9.5.2008 2. Los	en-es
States	Estados	en-es
participating	miembros que	en-es
	participen	en-es
in	en	en-es
the	la	en-es
	realización	en-es
task	de la	en-es
shall	misión	en-es
keep	informarán	en-es
	periódicamente	en-es
the	al	en-es
Council	Consejo	en-es
regularly	acerca del	en-es
informed	desarrollo	en-es
of	de	en-es
its	la	en-es
progress	misma,	en-es
on	por	en-es
their	propia	en-es
own		en-es
initiative	iniciativa	en-es
or at the	o a petición	en-es
request		en-es
of	de	en-es
another	un	en-es
Member	Estado	en-es
State.	miembro.	en-es
Those	Los	en-es
States	Estados	en-es
shall	miembros	en-es
	participantes	en-es
inform	comunicarán	en-es
the	de	en-es
Council	inmediato	en-es
immediately	al Consejo	en-es
should	si	en-es
the	la	en-es
completion	realización	en-es
of	de	en-es
the	la	en-es
task	misión	en-es
entail	acarrea	en-es
major	consecuencias	en-es
consequences	importantes	en-es
or	o exige	en-es
require	una	en-es
amendment of	modificación	en-es
the	del	en-es
objective,	objetivo,	en-es
scope and	alcance	en-es
conditions		en-es
determined	o condiciones	en-es
for	de	en-es
the	la	en-es
task	misión	en-es
	establecidos	en-es
in	en	en-es
the	las	en-es
decisions	decisiones	en-es
referred		en-es
to	a que	en-es
	se	en-es
	refiere	en-es
in	el	en-es
paragraph	apartado	en-es
1. In	1. En	en-es
such	tales	en-es
cases,	casos,	en-es
the	el	en-es
Council	Consejo	en-es
shall adopt	adoptará	en-es
the	las	en-es
necessary	decisiones	en-es
decisions.	necesarias.	en-es
Article	Artículo	en-es
45 1. The	45 1. La	en-es
European	Agencia	en-es
Defence	Europea	en-es
Agency	de	en-es
referred	Defensa	en-es
to	a que	en-es
in	se	en-es
Article	refiere	en-es
	el	en-es
42(3),	apartado	en-es
	3 del	en-es
	artículo	en-es
subject	42 estará	en-es
to	bajo	en-es
the	la	en-es
authority	autoridad	en-es
of		en-es
the	del	en-es
Council,	Consejo	en-es
shall have	y tendrá	en-es
as	como	en-es
its task	misión:	en-es
to:		en-es
(a) contribute	a) contribuir	en-es
to identifying	a definir	en-es
the	los	en-es
Member	objetivos	en-es
	de	en-es
	capacidades	en-es
States'	militares	en-es
military	de los	en-es
capability	Estados	en-es
objectives	miembros	en-es
and	y a evaluar	en-es
evaluating	el	en-es
observance	respeto	en-es
of	de	en-es
the	los	en-es
capability	compromisos	en-es
	de	en-es
commitments	capacidades	en-es
given	contraídos	en-es
by	por	en-es
the	los	en-es
Member	Estados	en-es
States;	miembros;	en-es
(b) promote	b) fomentar	en-es
	la	en-es
harmonisation	armonización	en-es
of	de	en-es
	las	en-es
operational	necesidades	en-es
needs	operativas	en-es
and	y la	en-es
adoption	adopción	en-es
of	de	en-es
effective,	métodos de	en-es
compatible	adquisición	en-es
procurement	eficaces	en-es
methods;	y compatibles;	en-es
(c) propose	c) proponer	en-es
multilateral	proyectos	en-es
projects	multilaterales	en-es
to	para	en-es
fulfil	cumplir	en-es
the	los	en-es
objectives		en-es
in terms	objetivos	en-es
of	de	en-es
military		en-es
capabilities,	capacidades	en-es
ensure	militares	en-es
coordination	y coordinar	en-es
of		en-es
the	los	en-es
programmes	programas	en-es
implemented	ejecutados	en-es
by	por	en-es
the	los	en-es
Member	Estados	en-es
States	miembros	en-es
and	y la	en-es
management	gestión	en-es
of	de	en-es
specific	programas	en-es
	de	en-es
cooperation	cooperación	en-es
programmes;	específicos;	en-es
(d) support	d) apoyar la	en-es
	investigación	en-es
defence	sobre	en-es
technology	tecnología	en-es
research,	de defensa	en-es
and	y coordinar	en-es
coordinate and	y planificar	en-es
plan	actividades	en-es
joint	de	en-es
research	investigación	en-es
activities	conjuntas	en-es
and the	y estudios	en-es
study		en-es
of	de	en-es
technical	soluciones	en-es
solutions	técnicas	en-es
	que	en-es
meeting	respondan	en-es
	a las	en-es
future	futuras	en-es
operational	necesidades	en-es
needs;	operativas;	en-es
(e) contribute	e) contribuir	en-es
to identifying	a definir	en-es
and,	y,	en-es
if	en	en-es
necessary,	su caso,	en-es
implementing	aplicar	en-es
any	cualquier	en-es
useful	medida	en-es
measure	oportuna	en-es
for	para	en-es
strengthening	reforzar la	en-es
the	base	en-es
industrial	industrial	en-es
and	y tecnológica	en-es
technological	del	en-es
base	sector	en-es
of	de	en-es
the	la	en-es
defence	defensa	en-es
sector		en-es
and for	y para	en-es
improving	mejorar	en-es
the	la	en-es
effectiveness	eficacia	en-es
of	de	en-es
military	los gastos	en-es
expenditure.	militares.	en-es
2. The	2. Podrán	en-es
European	participar	en-es
Defence	en la	en-es
Agency	Agencia	en-es
shall	Europea	en-es
be	de	en-es
open to	Defensa	en-es
all	todos	en-es
Member	los	en-es
States	Estados	en-es
wishing	miembros	en-es
to	que	en-es
be	lo	en-es
part	deseen.	en-es
of	El	en-es
it. The	Consejo	en-es
Council,	adoptará	en-es
acting		en-es
by	por	en-es
a qualified	mayoría	en-es
majority, shall	cualificada	en-es
adopt	una	en-es
a decision	decisión	en-es
defining	en la	en-es
the	que	en-es
	se	en-es
Agency's	determinará	en-es
	el	en-es
statute,	estatuto,	en-es
	la	en-es
seat	sede	en-es
and	y la	en-es
operational	forma de	en-es
	funcionamiento	en-es
rules.	de la	en-es
	Agencia.	en-es
That	La	en-es
decision	decisión	en-es
should	tendrá	en-es
take	en	en-es
account	cuenta	en-es
of	el	en-es
the		en-es
level	grado	en-es
of	de	en-es
effective	participación	en-es
participation	efectiva	en-es
in	en	en-es
the	las	en-es
Agency's		en-es
activities.	actividades	en-es
Specific	de la	en-es
groups	Agencia.	en-es
shall	Dentro	en-es
be	de	en-es
set	ésta	en-es
up	se	en-es
	constituirán	en-es
within	grupos	en-es
	específicos,	en-es
	formados	en-es
	por	en-es
the	los	en-es
Agency	Estados	en-es
bringing	miembros	en-es
together	que	en-es
Member	realicen	en-es
States	proyectos	en-es
engaged	conjuntos.	en-es
in	La	en-es
joint	Agencia	en-es
projects.	desempenará	en-es
The	sus	en-es
Agency	funciones	en-es
shall carry	manteniéndose,	en-es
out	en	en-es
its	caso	en-es
tasks	necesario,	en-es
in	en	en-es
liaison	contacto	en-es
with	con	en-es
the	la	en-es
Commission	Comisión.	en-es
where		en-es
necessary.	Artículo	en-es
Article		en-es
46 1. Those	46 1. Los	en-es
Member	Estados	en-es
States	miembros	en-es
which	que	en-es
wish to	deseen	en-es
participate	participar	en-es
in	en	en-es
the	la	en-es
permanent	cooperación	en-es
structured	estructurada	en-es
cooperation	permanente	en-es
referred to	mencionada	en-es
in	en	en-es
	el	en-es
Article	apartado	en-es
42(6),	6 del	en-es
	artículo	en-es
which	42 y que	en-es
fulfil	reúnan	en-es
the	los	en-es
criteria	criterios	en-es
and have	y asuman	en-es
made		en-es
the	los	en-es
commitments	compromisos	en-es
on	en	en-es
military	materia	en-es
capabilities	de capacidades	en-es
	militares	en-es
set	que	en-es
out	figuran	en-es
in	en	en-es
the	el	en-es
Protocol	Protocolo	en-es
	sobre	en-es
on	la	en-es
permanent	cooperación	en-es
structured	estructurada	en-es
cooperation,	permanente	en-es
shall notify	notificarán	en-es
their	su	en-es
intention	intención	en-es
to	al	en-es
the		en-es
Council	Consejo	en-es
and	y al	en-es
to		en-es
the		en-es
High	Alto	en-es
Representative	Representante	en-es
of	de	en-es
the	la	en-es
Union	Unión	en-es
for	para	en-es
Foreign	Asuntos	en-es
Affairs	Exteriores	en-es
and	y Política	en-es
Security	de	en-es
Policy.	Seguridad.	en-es
2. Within	2. En	en-es
three	un	en-es
months	plazo	en-es
following		en-es
the	de	en-es
notification	tres	en-es
referred	meses	en-es
to	a partir	en-es
	de	en-es
	la	en-es
	notificación	en-es
	mencionada	en-es
in	en	en-es
paragraph	el apartado	en-es
1 the	1, el	en-es
Council	Consejo	en-es
shall	adoptará	en-es
adopt	una	en-es
a decision	decisión	en-es
establishing	por la	en-es
permanent	que se	en-es
structured	establezca	en-es
	la	en-es
cooperation	cooperación	en-es
	estructurada	en-es
	permanente	en-es
and	y se	en-es
determining	fije	en-es
the	la	en-es
list	lista	en-es
of	de	en-es
participating	los Estados	en-es
Member	miembros	en-es
States.	participantes.	en-es
The	El	en-es
Council	Consejo,	en-es
shall	tras	en-es
	consultar	en-es
act	al	en-es
by	Alto	en-es
a qualified	Representante,	en-es
	se	en-es
majority	pronunciará	en-es
after	por	en-es
consulting		en-es
the High	mayoría	en-es
Representative.	cualificada.	en-es
9.5.2008 EN	9.5.2008 ES	en-es
Official	Diario	en-es
Journal	Oficial	en-es
of	de	en-es
the	la	en-es
European	Unión	en-es
Union	Europea	en-es
C 115/41	C 115/41	en-es
3. Any Member	3. Cualquier	en-es
State	Estado	en-es
which,	miembro	en-es
at	que,	en-es
a later	con	en-es
stage, wishes	posterioridad,	en-es
to	desee	en-es
participate	participar	en-es
in	en	en-es
the	la	en-es
permanent		en-es
structured		en-es
cooperation	cooperación	en-es
	estructurada	en-es
shall	permanente,	en-es
notify	notificará	en-es
its	su	en-es
intention	intención	en-es
to	al	en-es
the		en-es
Council	Consejo	en-es
and	y al	en-es
to		en-es
the		en-es
High	Alto	en-es
Representative.	Representante.	en-es
The	El	en-es
Council	Consejo	en-es
shall	adoptará	en-es
adopt	una	en-es
a decision	decisión	en-es
confirming	por la	en-es
the	que	en-es
participation	se confirme	en-es
of	la	en-es
	participación	en-es
the	del	en-es
Member		en-es
State	Estado	en-es
concerned	miembro de	en-es
	que	en-es
	se	en-es
which	trate,	en-es
	que	en-es
fulfils	cumpla	en-es
the	los	en-es
criteria	criterios	en-es
and makes	y asuma	en-es
the	los	en-es
commitments	compromisos	en-es
referred to	contemplados	en-es
in	en	en-es
	los	en-es
Articles	artículos	en-es
1 and	1 y 2 del	en-es
2 of the	Protocolo	en-es
Protocol	sobre	en-es
on	la	en-es
permanent	cooperación	en-es
structured	estructurada	en-es
cooperation.	permanente.	en-es
The	El	en-es
Council	Consejo,	en-es
shall	tras	en-es
	consultar	en-es
act	al	en-es
by	Alto	en-es
a qualified	Representante,	en-es
	se	en-es
majority	pronunciará	en-es
after	por	en-es
consulting	mayoría	en-es
the High	cualificada.	en-es
Representative.	Únicamente	en-es
Only members	participarán	en-es
of	en	en-es
the	la	en-es
Council	votación	en-es
representing		en-es
the	los	en-es
participating		en-es
Member	miembros	en-es
States	del	en-es
shall	Consejo	en-es
take	que	en-es
part in	representen	en-es
the	a los	en-es
vote.	Estados	en-es
A qualified	miembros	en-es
	participantes.	en-es
	La	en-es
majority	mayoría	en-es
shall	cualificada	en-es
be	se	en-es
defined	definirá	en-es
in	de	en-es
accordance	conformidad	en-es
with	con	en-es
Article	la letra	en-es
	a) del	en-es
238(3)(a)	apartado	en-es
of	3 del	en-es
the	artículo	en-es
Treaty	238 del	en-es
on	Tratado	en-es
the	de	en-es
Functioning	Funcionamiento	en-es
of	de	en-es
the	la	en-es
European	Unión	en-es
Union.	Europea.	en-es
4. If	4. Si	en-es
a participating		en-es
Member	un	en-es
State	Estado	en-es
	miembro	en-es
	participante	en-es
	ya	en-es
no	no	en-es
longer	cumple	en-es
fulfils		en-es
the	los	en-es
criteria	criterios	en-es
or	o ya	en-es
is		en-es
no	no	en-es
longer	puede	en-es
able to	asumir	en-es
meet		en-es
the	los	en-es
commitments	compromisos	en-es
referred to	contemplados	en-es
in	en	en-es
	los	en-es
Articles	artículos	en-es
1 and	1 y 2 del	en-es
2 of the	Protocolo	en-es
Protocol	sobre	en-es
on	la	en-es
permanent	cooperación	en-es
structured	estructurada	en-es
cooperation,	permanente,	en-es
the	el	en-es
Council	Consejo	en-es
may	podrá	en-es
adopt	adoptar	en-es
	una	en-es
a decision	decisión	en-es
suspending	por la	en-es
the	que	en-es
	se	en-es
	suspenda	en-es
	la	en-es
